pair,signal,conf,entry,sl,tp,outcome,pnl_r,time
ETHUSDT,LONG,100,4206.66,4149.8857,4376.9829,LOSS,-1.0,2021-10-26 04:00:00
ETHUSDT,LONG,100,4187.64,4152.9182,4291.8054,LOSS,-1.0,2021-10-26 15:00:00
ETHUSDT,LONG,100,4180.4,4141.5932,4296.8204,WIN,3.0,2021-10-27 02:00:00
ETHUSDT,SHORT,70,3994.81,4039.0146,3862.1961,LOSS,-1.0,2021-10-28 01:00:00
ETHUSDT,SHORT,100,4151.21,4229.5664,3916.1407,LOSS,-1.0,2021-10-28 15:00:00
ETHUSDT,SHORT,70,4342.29,4434.4254,4065.8839,LOSS,-1.0,2021-10-29 06:00:00
ETHUSDT,LONG,70,4363.0,4314.8679,4507.3964,LOSS,-1.0,2021-10-30 06:00:00
ETHUSDT,LONG,100,4336.63,4314.6336,4402.6193,LOSS,-1.0,2021-10-30 19:00:00
ETHUSDT,LONG,100,4319.17,4261.0589,4493.5032,LOSS,-1.0,2021-10-31 06:00:00
ETHUSDT,LONG,70,4306.45,4258.235,4451.095,LOSS,-1.0,2021-10-31 21:00:00
ETHUSDT,LONG,70,4311.11,4255.3443,4478.4071,LOSS,-1.0,2021-11-01 08:00:00
ETHUSDT,LONG,70,4364.28,4277.7882,4623.7554,LOSS,-1.0,2021-11-01 19:00:00
ETHUSDT,LONG,100,4340.81,4280.8775,4520.6075,WIN,3.0,2021-11-02 07:00:00
ETHUSDT,LONG,70,4509.0,4451.3886,4681.8343,LOSS,-1.0,2021-11-02 19:00:00
ETHUSDT,LONG,70,4522.49,4465.1118,4694.6246,LOSS,-1.0,2021-11-03 12:00:00
ETHUSDT,LONG,100,4572.45,4479.505,4851.285,LOSS,-1.0,2021-11-04 00:00:00
ETHUSDT,LONG,70,4509.29,4451.7096,4682.0311,LOSS,-1.0,2021-11-04 11:00:00
ETHUSDT,LONG,100,4515.53,4484.7318,4607.9246,LOSS,-1.0,2021-11-04 22:00:00
ETHUSDT,LONG,100,4509.59,4489.9904,4568.3889,LOSS,-1.0,2021-11-05 09:00:00
ETHUSDT,SHORT,100,4480.09,4554.2182,4257.7054,LOSS,-1.0,2021-11-05 22:00:00
ETHUSDT,LONG,70,4493.73,4441.7307,4649.7279,LOSS,-1.0,2021-11-06 19:00:00
ETHUSDT,LONG,70,4605.44,4557.2911,4749.8868,WIN,3.0,2021-11-07 13:00:00
ETHUSDT,LONG,70,4720.51,4661.9075,4896.3175,LOSS,-1.0,2021-11-08 03:00:00
ETHUSDT,LONG,70,4713.08,4663.7682,4861.0154,LOSS,-1.0,2021-11-08 14:00:00
ETHUSDT,SHORT,70,4783.45,4810.4593,4702.4221,LOSS,-1.0,2021-11-09 12:00:00
ETHUSDT,LONG,70,4732.33,4681.5561,4884.6518,LOSS,-1.0,2021-11-09 23:00:00
ETHUSDT,LONG,100,4740.16,4683.9518,4908.7846,LOSS,-1.0,2021-11-10 10:00:00
ETHUSDT,LONG,70,4720.13,4662.5532,4892.8604,LOSS,-1.0,2021-11-11 08:00:00
ETHUSDT,LONG,70,4758.98,4730.9639,4843.0282,LOSS,-1.0,2021-11-11 19:00:00
ETHUSDT,LONG,100,4719.69,4678.1918,4844.1846,LOSS,-1.0,2021-11-12 06:00:00
ETHUSDT,LONG,70,4640.21,4590.2921,4789.9636,LOSS,-1.0,2021-11-12 18:00:00
ETHUSDT,SHORT,70,4618.31,4668.265,4468.445,LOSS,-1.0,2021-11-13 05:00:00
ETHUSDT,LONG,100,4674.27,4613.5779,4856.3464,LOSS,-1.0,2021-11-13 16:00:00
ETHUSDT,SHORT,100,4628.63,4664.295,4521.635,WIN,3.0,2021-11-14 03:00:00
ETHUSDT,SHORT,100,4626.5,4715.5546,4359.3361,LOSS,-1.0,2021-11-14 23:00:00
ETHUSDT,LONG,100,4683.39,4658.1982,4758.9654,LOSS,-1.0,2021-11-15 14:00:00
ETHUSDT,LONG,70,4285.82,4185.4314,4586.9857,LOSS,-1.0,2021-11-16 15:00:00
ETHUSDT,SHORT,100,4252.4,4333.0382,4010.4854,LOSS,-1.0,2021-11-17 11:00:00
ETHUSDT,LONG,70,4287.8,4192.7432,4572.9704,LOSS,-1.0,2021-11-17 23:00:00
ETHUSDT,LONG,70,4238.6,4194.4011,4371.1968,LOSS,-1.0,2021-11-18 10:00:00
ETHUSDT,LONG,100,4039.43,3930.3446,4366.6861,LOSS,-1.0,2021-11-19 01:00:00
ETHUSDT,LONG,100,4140.48,4090.5857,4290.1629,WIN,3.0,2021-11-19 12:00:00
ETHUSDT,SHORT,70,4291.56,4362.8579,4077.6664,LOSS,-1.0,2021-11-20 04:00:00
ETHUSDT,LONG,70,4213.06,4187.4993,4289.7421,WIN,3.0,2021-11-20 15:00:00
ETHUSDT,SHORT,70,4330.13,4356.1154,4252.1739,LOSS,-1.0,2021-11-21 04:00:00
ETHUSDT,LONG,100,4366.21,4305.565,4548.145,LOSS,-1.0,2021-11-21 15:00:00
ETHUSDT,LONG,100,4196.59,4132.6646,4388.3661,LOSS,-1.0,2021-11-22 08:00:00
ETHUSDT,LONG,70,4168.94,4133.8943,4274.0771,LOSS,-1.0,2021-11-23 04:00:00
ETHUSDT,SHORT,70,4352.77,4425.2332,4135.3804,LOSS,-1.0,2021-11-23 16:00:00
ETHUSDT,LONG,70,4300.33,4266.7596,4401.0411,LOSS,-1.0,2021-11-24 08:00:00
ETHUSDT,SHORT,100,4270.35,4371.1268,3968.0196,LOSS,-1.0,2021-11-24 20:00:00
ETHUSDT,SHORT,100,4295.39,4363.2332,4091.8604,LOSS,-1.0,2021-11-25 07:00:00
ETHUSDT,LONG,70,4499.22,4435.6396,4689.9611,LOSS,-1.0,2021-11-25 18:00:00
ETHUSDT,LONG,100,4067.37,3986.6279,4309.5964,LOSS,-1.0,2021-11-26 21:00:00
ETHUSDT,LONG,100,4054.6,4011.2368,4184.6896,LOSS,-1.0,2021-11-27 20:00:00
ETHUSDT,LONG,100,4069.31,4007.6079,4254.4164,LOSS,-1.0,2021-11-28 07:00:00
ETHUSDT,LONG,100,4051.24,4008.5446,4179.3261,WIN,3.0,2021-11-28 18:00:00
ETHUSDT,LONG,100,4317.36,4278.3014,4434.5357,LOSS,-1.0,2021-11-29 08:00:00
ETHUSDT,LONG,100,4387.04,4279.1075,4710.8375,WIN,3.0,2021-11-29 19:00:00
ETHUSDT,LONG,100,4412.83,4356.6179,4581.4664,WIN,3.0,2021-11-30 06:00:00
ETHUSDT,LONG,100,4596.3,4537.1214,4773.8357,WIN,3.0,2021-11-30 17:00:00
ETHUSDT,LONG,70,4726.85,4639.0054,4990.3839,LOSS,-1.0,2021-12-01 04:00:00
ETHUSDT,LONG,70,4725.57,4648.7461,4956.0418,LOSS,-1.0,2021-12-01 15:00:00
ETHUSDT,SHORT,100,4536.54,4651.9654,4190.2639,LOSS,-1.0,2021-12-02 06:00:00
ETHUSDT,SHORT,70,4492.93,4626.4154,4092.4739,LOSS,-1.0,2021-12-02 17:00:00
ETHUSDT,LONG,70,4530.93,4441.9161,4797.9718,LOSS,-1.0,2021-12-03 04:00:00
ETHUSDT,LONG,70,4468.15,4407.0986,4651.3043,LOSS,-1.0,2021-12-03 15:00:00
ETHUSDT,SHORT,100,4117.36,4232.8521,3770.8836,LOSS,-1.0,2021-12-04 19:00:00
ETHUSDT,SHORT,70,4185.64,4220.79,4080.19,LOSS,-1.0,2021-12-05 09:00:00
ETHUSDT,LONG,70,4133.92,4046.7614,4395.3957,LOSS,-1.0,2021-12-05 20:00:00
ETHUSDT,LONG,70,4071.98,4004.9032,4273.2104,LOSS,-1.0,2021-12-06 07:00:00
ETHUSDT,SHORT,100,4183.68,4292.3686,3857.6143,LOSS,-1.0,2021-12-06 18:00:00
ETHUSDT,SHORT,70,4399.75,4449.3164,4251.0507,WIN,3.0,2021-12-07 14:00:00
ETHUSDT,LONG,100,4311.17,4229.6396,4555.7611,LOSS,-1.0,2021-12-08 01:00:00
ETHUSDT,LONG,100,4289.18,4231.95,4460.87,WIN,3.0,2021-12-08 12:00:00
ETHUSDT,SHORT,70,4391.58,4450.2457,4215.5829,WIN,3.0,2021-12-09 04:00:00
ETHUSDT,SHORT,70,4164.33,4266.37,3858.21,LOSS,-1.0,2021-12-09 21:00:00
ETHUSDT,LONG,100,4090.48,3990.4107,4390.6879,LOSS,-1.0,2021-12-10 10:00:00
ETHUSDT,SHORT,100,4008.53,4093.3921,3753.9436,LOSS,-1.0,2021-12-11 03:00:00
ETHUSDT,SHORT,70,4028.68,4080.4493,3873.3721,LOSS,-1.0,2021-12-11 14:00:00
ETHUSDT,SHORT,70,4036.35,4075.4671,3918.9986,LOSS,-1.0,2021-12-12 01:00:00
ETHUSDT,LONG,100,4034.91,3986.0818,4181.3946,LOSS,-1.0,2021-12-12 12:00:00
ETHUSDT,LONG,70,3996.32,3968.1257,4080.9029,LOSS,-1.0,2021-12-13 03:00:00
ETHUSDT,LONG,70,3792.63,3689.9446,4100.6861,LOSS,-1.0,2021-12-13 22:00:00
ETHUSDT,LONG,100,3767.89,3695.7639,3984.2682,LOSS,-1.0,2021-12-14 09:00:00
ETHUSDT,LONG,100,3833.95,3735.88,4128.16,LOSS,-1.0,2021-12-14 20:00:00
ETHUSDT,SHORT,70,3863.68,3898.1214,3760.3557,LOSS,-1.0,2021-12-15 07:00:00
ETHUSDT,LONG,100,3809.82,3737.3811,4027.1368,WIN,3.0,2021-12-15 18:00:00
ETHUSDT,SHORT,100,4020.57,4084.9168,3827.5296,LOSS,-1.0,2021-12-16 06:00:00
ETHUSDT,SHORT,100,4034.74,4074.7139,3914.8182,WIN,3.0,2021-12-16 17:00:00
ETHUSDT,SHORT,70,3881.54,3922.8718,3757.5446,WIN,3.0,2021-12-17 07:00:00
ETHUSDT,SHORT,100,3881.3,3929.4761,3736.7718,LOSS,-1.0,2021-12-17 19:00:00
ETHUSDT,SHORT,100,3889.58,3930.3614,3767.2357,LOSS,-1.0,2021-12-18 06:00:00
ETHUSDT,SHORT,70,3957.86,4007.8318,3807.9446,LOSS,-1.0,2021-12-18 20:00:00
ETHUSDT,SHORT,70,3977.0,4009.0868,3880.7396,WIN,3.0,2021-12-19 07:00:00
ETHUSDT,LONG,100,3932.02,3865.3275,4132.0975,LOSS,-1.0,2021-12-19 18:00:00
ETHUSDT,SHORT,70,3775.71,3843.3861,3572.6818,LOSS,-1.0,2021-12-20 13:00:00
ETHUSDT,LONG,70,3919.36,3859.3921,4099.2636,LOSS,-1.0,2021-12-21 02:00:00
ETHUSDT,SHORT,70,4009.86,4049.5279,3890.8564,LOSS,-1.0,2021-12-21 13:00:00
ETHUSDT,LONG,100,3995.0,3966.6611,4080.0168,LOSS,-1.0,2021-12-22 00:00:00
ETHUSDT,LONG,70,4022.51,3978.5554,4154.3739,LOSS,-1.0,2021-12-22 11:00:00
ETHUSDT,LONG,70,4001.34,3974.0464,4083.2207,LOSS,-1.0,2021-12-22 22:00:00
ETHUSDT,LONG,70,3985.99,3938.2957,4129.0729,WIN,3.0,2021-12-23 16:00:00
ETHUSDT,SHORT,70,4092.03,4147.6729,3925.1014,LOSS,-1.0,2021-12-24 03:00:00
ETHUSDT,SHORT,70,4094.23,4143.8329,3945.4214,LOSS,-1.0,2021-12-24 15:00:00
ETHUSDT,SHORT,70,4033.68,4075.0186,3909.6643,LOSS,-1.0,2021-12-25 10:00:00
ETHUSDT,LONG,100,4117.96,4058.7111,4295.7068,LOSS,-1.0,2021-12-25 21:00:00
ETHUSDT,LONG,70,4032.11,4007.0368,4107.3296,LOSS,-1.0,2021-12-26 08:00:00
ETHUSDT,LONG,100,4076.1,4059.9725,4124.4825,LOSS,-1.0,2021-12-26 19:00:00
ETHUSDT,SHORT,100,4068.87,4113.2089,3935.8532,LOSS,-1.0,2021-12-27 06:00:00
ETHUSDT,LONG,100,4097.76,4058.2732,4216.2204,LOSS,-1.0,2021-12-27 18:00:00
ETHUSDT,SHORT,100,3684.55,3742.1521,3511.7436,LOSS,-1.0,2021-12-30 09:00:00
ETHUSDT,SHORT,100,3724.78,3781.0361,3556.0118,LOSS,-1.0,2021-12-30 20:00:00
ETHUSDT,LONG,70,3721.88,3686.2179,3828.8664,LOSS,-1.0,2021-12-31 07:00:00
ETHUSDT,LONG,70,3704.43,3662.3479,3830.6764,LOSS,-1.0,2021-12-31 18:00:00
ETHUSDT,LONG,70,3735.61,3683.2925,3892.5625,LOSS,-1.0,2022-01-01 05:00:00
ETHUSDT,LONG,100,3727.62,3688.9032,3843.7704,WIN,3.0,2022-01-01 16:00:00
ETHUSDT,LONG,100,3724.34,3689.8107,3827.9279,WIN,3.0,2022-01-02 04:00:00
ETHUSDT,SHORT,70,3798.72,3827.6389,3711.9632,LOSS,-1.0,2022-01-02 19:00:00
ETHUSDT,LONG,100,3803.17,3762.4414,3925.3557,LOSS,-1.0,2022-01-03 06:00:00
ETHUSDT,LONG,70,3761.65,3726.0943,3868.3171,LOSS,-1.0,2022-01-03 17:00:00
ETHUSDT,LONG,70,3730.84,3661.1529,3939.9014,LOSS,-1.0,2022-01-04 04:00:00
ETHUSDT,LONG,100,3849.52,3802.1039,3991.7682,LOSS,-1.0,2022-01-04 15:00:00
ETHUSDT,SHORT,70,3802.38,3853.1661,3650.0218,WIN,3.0,2022-01-05 02:00:00
ETHUSDT,LONG,100,3814.54,3796.6768,3868.1296,LOSS,-1.0,2022-01-05 13:00:00
ETHUSDT,SHORT,100,3422.89,3489.4079,3223.3364,WIN,3.0,2022-01-06 17:00:00
ETHUSDT,LONG,70,3214.88,3119.5657,3500.8229,LOSS,-1.0,2022-01-07 20:00:00
ETHUSDT,LONG,70,3216.13,3139.265,3446.725,LOSS,-1.0,2022-01-08 07:00:00
ETHUSDT,SHORT,100,3128.42,3163.4393,3023.3621,LOSS,-1.0,2022-01-09 11:00:00
ETHUSDT,LONG,100,3179.4,3141.1236,3294.2293,LOSS,-1.0,2022-01-09 22:00:00
ETHUSDT,LONG,70,3104.5,3079.9604,3178.1189,LOSS,-1.0,2022-01-10 11:00:00
ETHUSDT,LONG,70,3115.61,3065.3286,3266.4543,LOSS,-1.0,2022-01-11 02:00:00
ETHUSDT,LONG,70,3113.52,3077.6689,3221.0732,LOSS,-1.0,2022-01-11 13:00:00
ETHUSDT,LONG,100,3248.14,3193.7661,3411.2618,WIN,3.0,2022-01-12 10:00:00
ETHUSDT,LONG,100,3356.08,3317.725,3471.145,LOSS,-1.0,2022-01-13 10:00:00
ETHUSDT,LONG,70,3270.24,3225.29,3405.09,LOSS,-1.0,2022-01-13 21:00:00
ETHUSDT,SHORT,100,3262.34,3320.0718,3089.1446,LOSS,-1.0,2022-01-14 09:00:00
ETHUSDT,SHORT,70,3303.18,3324.4679,3239.3164,LOSS,-1.0,2022-01-14 20:00:00
ETHUSDT,LONG,100,3313.52,3282.0486,3407.9343,LOSS,-1.0,2022-01-15 07:00:00
ETHUSDT,LONG,70,3351.04,3328.2675,3419.3575,LOSS,-1.0,2022-01-15 20:00:00
ETHUSDT,SHORT,70,3331.75,3344.3204,3294.0389,WIN,3.0,2022-01-16 07:00:00
ETHUSDT,LONG,100,3346.83,3325.4811,3410.8768,LOSS,-1.0,2022-01-16 18:00:00
ETHUSDT,LONG,70,3270.7,3247.4925,3340.3225,LOSS,-1.0,2022-01-17 07:00:00
ETHUSDT,SHORT,100,3209.67,3243.4032,3108.4704,LOSS,-1.0,2022-01-17 23:00:00
ETHUSDT,SHORT,100,3175.0,3225.9296,3022.2111,WIN,3.0,2022-01-18 10:00:00
ETHUSDT,SHORT,100,3179.21,3226.5486,3037.1943,WIN,3.0,2022-01-18 22:00:00
ETHUSDT,LONG,70,3119.35,3082.5036,3229.8893,LOSS,-1.0,2022-01-19 12:00:00
ETHUSDT,LONG,70,3112.69,3081.3746,3206.6361,WIN,3.0,2022-01-20 00:00:00
ETHUSDT,SHORT,70,3151.86,3204.6921,2993.3636,LOSS,-1.0,2022-01-20 11:00:00
ETHUSDT,LONG,70,3061.02,2978.0518,3309.9246,LOSS,-1.0,2022-01-20 22:00:00
ETHUSDT,LONG,100,2868.97,2801.1207,3072.5179,LOSS,-1.0,2022-01-21 09:00:00
ETHUSDT,SHORT,70,2418.65,2536.9646,2063.7061,LOSS,-1.0,2022-01-22 14:00:00
ETHUSDT,LONG,70,2444.86,2330.1129,2789.1014,LOSS,-1.0,2022-01-23 01:00:00
ETHUSDT,SHORT,100,2505.14,2577.4325,2288.2625,WIN,3.0,2022-01-23 13:00:00
ETHUSDT,SHORT,70,2490.26,2534.1754,2358.5139,WIN,3.0,2022-01-24 00:00:00
ETHUSDT,SHORT,70,2204.61,2316.1214,1870.0757,LOSS,-1.0,2022-01-24 14:00:00
ETHUSDT,LONG,100,2410.68,2367.9321,2538.9236,LOSS,-1.0,2022-01-25 02:00:00
ETHUSDT,LONG,70,2427.86,2384.7532,2557.1804,LOSS,-1.0,2022-01-25 13:00:00
ETHUSDT,LONG,100,2423.66,2380.8507,2552.0879,WIN,3.0,2022-01-26 00:00:00
ETHUSDT,LONG,70,2417.95,2370.9921,2558.8236,LOSS,-1.0,2022-01-26 21:00:00
ETHUSDT,SHORT,100,2440.08,2527.2964,2178.4307,LOSS,-1.0,2022-01-27 08:00:00
ETHUSDT,LONG,100,2424.25,2391.5443,2522.3671,LOSS,-1.0,2022-01-27 23:00:00
ETHUSDT,LONG,70,2401.37,2361.9861,2519.5218,LOSS,-1.0,2022-01-28 10:00:00
ETHUSDT,LONG,70,2531.99,2489.8336,2658.4593,LOSS,-1.0,2022-01-29 01:00:00
ETHUSDT,LONG,70,2541.08,2499.0679,2667.1164,LOSS,-1.0,2022-01-29 14:00:00
ETHUSDT,LONG,100,2590.37,2572.1582,2645.0054,LOSS,-1.0,2022-01-30 04:00:00
ETHUSDT,LONG,100,2598.12,2574.1196,2670.1211,LOSS,-1.0,2022-01-30 16:00:00
ETHUSDT,LONG,70,2529.07,2504.945,2601.445,WIN,3.0,2022-01-31 07:00:00
ETHUSDT,LONG,70,2772.63,2731.4582,2896.1454,LOSS,-1.0,2022-02-02 00:00:00
ETHUSDT,LONG,100,2766.89,2737.0354,2856.4539,LOSS,-1.0,2022-02-02 11:00:00
ETHUSDT,SHORT,70,2598.11,2646.8254,2451.9639,LOSS,-1.0,2022-02-03 19:00:00
ETHUSDT,LONG,100,3011.72,2980.0986,3106.5843,LOSS,-1.0,2022-02-05 11:00:00
ETHUSDT,LONG,100,3019.3,2980.1875,3136.6375,LOSS,-1.0,2022-02-05 22:00:00
ETHUSDT,LONG,100,3018.98,2987.2939,3114.0382,LOSS,-1.0,2022-02-06 09:00:00
ETHUSDT,LONG,100,3010.02,2979.0343,3102.9771,WIN,3.0,2022-02-07 00:00:00
ETHUSDT,SHORT,70,3070.99,3129.1511,2896.5068,LOSS,-1.0,2022-02-07 12:00:00
ETHUSDT,SHORT,70,3151.46,3203.0286,2996.7543,LOSS,-1.0,2022-02-08 01:00:00
ETHUSDT,LONG,70,3066.36,3038.6554,3149.4739,LOSS,-1.0,2022-02-08 12:00:00
ETHUSDT,SHORT,100,3116.69,3138.0593,3052.5821,LOSS,-1.0,2022-02-08 23:00:00
ETHUSDT,LONG,70,3136.3,3120.2207,3184.5379,LOSS,-1.0,2022-02-09 10:00:00
ETHUSDT,LONG,100,3220.09,3174.0793,3358.1221,LOSS,-1.0,2022-02-10 00:00:00
ETHUSDT,SHORT,70,3125.68,3151.8189,3047.2632,LOSS,-1.0,2022-02-10 13:00:00
ETHUSDT,LONG,70,3081.08,3040.0532,3204.1604,LOSS,-1.0,2022-02-11 03:00:00
ETHUSDT,SHORT,100,3093.99,3149.2679,2928.1564,WIN,3.0,2022-02-11 14:00:00
ETHUSDT,SHORT,100,2934.61,2968.6104,2832.6089,LOSS,-1.0,2022-02-12 08:00:00
ETHUSDT,LONG,70,2876.34,2836.4043,2996.1471,LOSS,-1.0,2022-02-12 21:00:00
ETHUSDT,LONG,100,2928.32,2863.7246,3122.1061,LOSS,-1.0,2022-02-13 08:00:00
ETHUSDT,LONG,100,2902.86,2864.3193,3018.4821,LOSS,-1.0,2022-02-13 20:00:00
ETHUSDT,LONG,100,2883.06,2840.5571,3010.5686,WIN,3.0,2022-02-14 07:00:00
ETHUSDT,LONG,100,2907.77,2820.9211,3168.3168,LOSS,-1.0,2022-02-14 18:00:00
ETHUSDT,SHORT,70,3014.11,3055.5014,2889.9357,LOSS,-1.0,2022-02-15 05:00:00
ETHUSDT,LONG,70,3113.68,3080.9725,3211.8025,LOSS,-1.0,2022-02-15 16:00:00
ETHUSDT,LONG,100,3123.61,3078.4764,3259.0107,LOSS,-1.0,2022-02-16 04:00:00
ETHUSDT,LONG,70,3093.5,3078.1161,3139.6518,WIN,3.0,2022-02-16 18:00:00
ETHUSDT,LONG,70,3068.92,3048.4811,3130.2368,LOSS,-1.0,2022-02-17 05:00:00
ETHUSDT,SHORT,70,2781.75,2834.2318,2624.3046,LOSS,-1.0,2022-02-18 21:00:00
ETHUSDT,LONG,70,2781.82,2739.8543,2907.7171,LOSS,-1.0,2022-02-19 08:00:00
ETHUSDT,LONG,70,2744.67,2705.2646,2862.8861,LOSS,-1.0,2022-02-19 19:00:00
ETHUSDT,SHORT,70,2652.2,2686.9282,2548.0154,LOSS,-1.0,2022-02-20 22:00:00
ETHUSDT,SHORT,70,2713.11,2741.9082,2626.7154,WIN,3.0,2022-02-21 09:00:00
ETHUSDT,LONG,100,2651.76,2591.0618,2833.8546,LOSS,-1.0,2022-02-21 20:00:00
ETHUSDT,LONG,70,2595.6,2553.9418,2720.5746,WIN,3.0,2022-02-22 10:00:00
ETHUSDT,LONG,70,2606.39,2557.1807,2754.0179,LOSS,-1.0,2022-02-22 21:00:00
ETHUSDT,SHORT,70,2702.61,2768.8186,2503.9843,WIN,3.0,2022-02-23 08:00:00
ETHUSDT,SHORT,70,2633.14,2680.1721,2492.0436,WIN,3.0,2022-02-23 19:00:00
ETHUSDT,SHORT,70,2596.2,2672.3111,2367.8668,LOSS,-1.0,2022-02-24 23:00:00
ETHUSDT,LONG,70,2617.84,2561.7793,2786.0221,WIN,3.0,2022-02-25 10:00:00
ETHUSDT,LONG,70,2706.71,2644.5464,2893.2007,LOSS,-1.0,2022-02-25 21:00:00
ETHUSDT,SHORT,70,2783.2,2810.945,2699.965,LOSS,-1.0,2022-02-26 14:00:00
ETHUSDT,LONG,70,2682.35,2649.8968,2779.7096,WIN,3.0,2022-02-27 01:00:00
ETHUSDT,SHORT,70,2829.75,2872.8986,2700.3043,WIN,3.0,2022-02-27 12:00:00
ETHUSDT,SHORT,70,2617.56,2667.285,2468.385,LOSS,-1.0,2022-02-28 13:00:00
ETHUSDT,LONG,100,2906.0,2863.8161,3032.5518,WIN,3.0,2022-03-01 16:00:00
ETHUSDT,LONG,100,2967.14,2891.7286,3193.3743,LOSS,-1.0,2022-03-02 06:00:00
ETHUSDT,LONG,100,2945.78,2888.9182,3116.3654,LOSS,-1.0,2022-03-02 17:00:00
ETHUSDT,LONG,70,2901.48,2868.7446,2999.6861,LOSS,-1.0,2022-03-03 04:00:00
ETHUSDT,SHORT,100,2667.97,2707.9236,2548.1093,LOSS,-1.0,2022-03-05 17:00:00
ETHUSDT,SHORT,100,2644.93,2666.7571,2579.4486,WIN,3.0,2022-03-06 07:00:00
ETHUSDT,LONG,70,2623.19,2610.88,2660.12,LOSS,-1.0,2022-03-06 18:00:00
ETHUSDT,LONG,70,2620.19,2589.0996,2713.4611,LOSS,-1.0,2022-03-07 13:00:00
ETHUSDT,LONG,70,2540.77,2496.38,2673.94,LOSS,-1.0,2022-03-08 04:00:00
ETHUSDT,LONG,70,2540.88,2498.5714,2667.8057,WIN,3.0,2022-03-08 16:00:00
ETHUSDT,LONG,70,2727.09,2687.8486,2844.8143,LOSS,-1.0,2022-03-09 13:00:00
ETHUSDT,LONG,100,2708.08,2689.4936,2763.8393,LOSS,-1.0,2022-03-10 00:00:00
ETHUSDT,LONG,100,2593.9,2567.2821,2673.7536,LOSS,-1.0,2022-03-10 11:00:00
ETHUSDT,LONG,100,2606.7,2568.1968,2722.2096,LOSS,-1.0,2022-03-10 23:00:00
ETHUSDT,LONG,100,2609.99,2567.3193,2738.0021,LOSS,-1.0,2022-03-11 14:00:00
ETHUSDT,LONG,100,2588.56,2567.5164,2651.6907,LOSS,-1.0,2022-03-12 01:00:00
ETHUSDT,LONG,100,2588.7,2573.8043,2633.3871,LOSS,-1.0,2022-03-12 12:00:00
ETHUSDT,LONG,70,2568.8,2547.4525,2632.8425,LOSS,-1.0,2022-03-12 23:00:00
ETHUSDT,LONG,70,2588.57,2555.4339,2687.9782,LOSS,-1.0,2022-03-13 10:00:00
ETHUSDT,SHORT,100,2570.26,2598.0379,2486.9264,LOSS,-1.0,2022-03-14 04:00:00
ETHUSDT,LONG,100,2573.0,2553.2764,2632.1707,LOSS,-1.0,2022-03-14 15:00:00
ETHUSDT,LONG,100,2544.17,2508.6968,2650.5896,LOSS,-1.0,2022-03-15 03:00:00
